200
=============Load dataset successfully=============
cofinal...
=============Load model successfully=============
Namespace(video_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/swintx_avg_fps25_clip32', clip_num=68, train_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/train.txt', test_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/test.txt', action_type='Ball', score_type='Total_Score', model_name='Ball', submodel_name='cofinal', ckpt=None, test=False, epoch=250, batch=32, lr=0.01, momentum=0.9, weight_decay=0.0001, optim='sgd', lr_decay='cos', decay_rate=0.01, warmup=0, in_dim=1024, hidden_dim=256, n_head=1, n_encoder=1, n_decoder=2, n_query=4, alpha=1.0, margin=1.0, dropout=0.3, activate_regular_restrictions=2, loss_align=1, ab=0)
=============Begin training=============
/home/zkl/.conda/envs/AQA/lib/python3.9/site-packages/numpy/lib/npyio.py:719: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  val = np.asanyarray(val)
Epoch: 96	Loss: 0.0822	Train Coef: 0.917	Test Loss: 0.0103	Test Coef: 0.766364	Test rl2: 1.7182
Epoch: 97	Loss: 0.0827	Train Coef: 0.452	Test Loss: 0.0093	Test Coef: 0.780819	Test rl2: 1.5508
Epoch: 98	Loss: 0.0846	Train Coef: 0.780	Test Loss: 0.0095	Test Coef: 0.774048	Test rl2: 1.5812
Epoch: 99	Loss: 0.0832	Train Coef: 0.615	Test Loss: 0.0090	Test Coef: 0.778322	Test rl2: 1.5106
Epoch: 100	Loss: 0.0826	Train Coef: 0.665	Test Loss: 0.0091	Test Coef: 0.786150	Test rl2: 1.5234
Epoch: 101	Loss: 0.0832	Train Coef: 0.622	Test Loss: 0.0091	Test Coef: 0.769294	Test rl2: 1.5112
Epoch: 102	Loss: 0.0828	Train Coef: 0.717	Test Loss: 0.0091	Test Coef: 0.770590	Test rl2: 1.5215
Epoch: 103	Loss: 0.0847	Train Coef: 0.868	Test Loss: 0.0104	Test Coef: 0.763339	Test rl2: 1.7289
Epoch: 104	Loss: 0.0852	Train Coef: 0.765	Test Loss: 0.0086	Test Coef: 0.796955	Test rl2: 1.4303
Epoch: 105	Loss: 0.0828	Train Coef: 0.803	Test Loss: 0.0103	Test Coef: 0.773520	Test rl2: 1.7142
Epoch: 106	Loss: 0.0842	Train Coef: 0.640	Test Loss: 0.0097	Test Coef: 0.751957	Test rl2: 1.6147
Epoch: 107	Loss: 0.0818	Train Coef: 0.818	Test Loss: 0.0091	Test Coef: 0.776545	Test rl2: 1.5168
Epoch: 108	Loss: 0.0819	Train Coef: 0.722	Test Loss: 0.0101	Test Coef: 0.751333	Test rl2: 1.6779
Epoch: 109	Loss: 0.0830	Train Coef: 0.755	Test Loss: 0.0094	Test Coef: 0.768333	Test rl2: 1.5665
Epoch: 110	Loss: 0.0823	Train Coef: 0.660	Test Loss: 0.0102	Test Coef: 0.769726	Test rl2: 1.6965
Epoch: 111	Loss: 0.0827	Train Coef: 0.725	Test Loss: 0.0095	Test Coef: 0.771118	Test rl2: 1.5789
Epoch: 112	Loss: 0.0807	Train Coef: 0.904	Test Loss: 0.0087	Test Coef: 0.780051	Test rl2: 1.4519
Epoch: 113	Loss: 0.0823	Train Coef: 0.810	Test Loss: 0.0088	Test Coef: 0.777073	Test rl2: 1.4684
Epoch: 114	Loss: 0.0821	Train Coef: 0.792	Test Loss: 0.0087	Test Coef: 0.793113	Test rl2: 1.4577
Epoch: 115	Loss: 0.0819	Train Coef: 0.709	Test Loss: 0.0096	Test Coef: 0.769438	Test rl2: 1.5950
Epoch: 116	Loss: 0.0813	Train Coef: 0.747	Test Loss: 0.0087	Test Coef: 0.787927	Test rl2: 1.4563
Epoch: 117	Loss: 0.0813	Train Coef: 0.803	Test Loss: 0.0083	Test Coef: 0.793594	Test rl2: 1.3875
Epoch: 118	Loss: 0.0826	Train Coef: 0.614	Test Loss: 0.0098	Test Coef: 0.770734	Test rl2: 1.6299
Epoch: 119	Loss: 0.0812	Train Coef: 0.821	Test Loss: 0.0088	Test Coef: 0.771695	Test rl2: 1.4762
Epoch: 120	Loss: 0.0806	Train Coef: 0.747	Test Loss: 0.0084	Test Coef: 0.807713	Test rl2: 1.3943
